year,budget,duration,Action,Comedy,Drama,Sci-Fi,Horror,Romance,Thriller,actor_popularity,director_experience,rating,title
2003.0,118966943.7085775,113.25432054575765,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.784994717186585,10.918528911745259,8.5797001880904,The Lost Journey
1950.0,39114843.186810225,100.49992257529621,0.0,1.0,1.0,0.0,0.0,0.0,1.0,6.943016944680321,1.0,6.34407814572078,The Frozen Journey
1968.0,36634924.35797684,125.05964015900183,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.76740272982433,21.16890245442361,7.97598188879394,The Amazing Knight
1951.0,93601534.31353103,133.25821948708227,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.952895425187264,9.615260486575252,5.856569527083794,The Dark Knight
2002.0,97387164.37192138,87.28802767671462,0.0,1.0,1.0,0.0,0.0,0.0,1.0,8.159733678023091,19.283590360682002,7.55316012227531,The Lost Dreams
1993.0,34314199.185401954,162.3279713923881,0.0,0.0,1.0,0.0,0.0,1.0,1.0,9.095368122216794,32.617363732536305,9.032334302393593,The Amazing Paradise
1981.0,37394395.48712429,117.04235603147215,0.0,1.0,0.0,1.0,1.0,0.0,0.0,6.046362351139715,2.6295393664891904,6.358992889238795,The Frozen Paradise
2019.0,41546461.73418478,120.56548868834543,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,8.627032961501406,7.363625030508471,The Lost Forest
1981.0,9666484.668971691,141.24643269769672,1.0,1.0,0.0,0.0,0.0,0.0,1.0,8.931210697572219,13.444163251612407,7.900748501601634,The Eternal Paradise
2017.0,22440441.605474055,126.99648393790505,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,25.333426890871536,8.619916852583897,The Lost Journey
2004.0,19875776.997437965,148.59409901739735,0.0,1.0,1.0,0.0,0.0,1.0,0.0,6.398123861810164,40.0,7.433742245118829,The Lost Forest
2024.0,26966073.046876147,128.61372495605474,0.0,1.0,0.0,1.0,1.0,0.0,0.0,10.0,16.97668149679702,8.36766774819631,The Frozen Future
2005.0,48959453.37839657,101.62687876078687,0.0,1.0,0.0,0.0,1.0,0.0,1.0,10.0,1.9422180742038435,8.026025547317559,The Lost Paradise
1966.0,57026441.976095624,130.84510575618305,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.174964933287962,12.235829005990217,6.4100003868800215,The Frozen Hero
1987.0,96515014.78442231,85.68821378038015,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.691661923263828,8.801092110096125,7.237449771577717,The Hidden Secrets
1973.0,20049378.77783627,123.2567911732957,0.0,1.0,1.0,0.0,1.0,0.0,0.0,5.104562995187202,20.772683821486318,5.7029540152322635,The Shining Legend
2018.0,79529671.95429751,119.00310028066617,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.7115698076783445,18.015077626391463,6.567423150498576,The Lost Legend
2019.0,43580334.67323473,113.7564942818238,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.734897317467411,6.665493055963216,7.095258465164267,The Silent Legend
1960.0,48516088.710427016,116.14387465683208,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.377067736425415,8.33211660602295,6.555984691895176,The Frozen Future
1965.0,70244584.76499811,63.544528635070826,1.0,0.0,0.0,0.0,0.0,1.0,1.0,7.549475957971143,12.119542219405293,5.374338510104732,The Shining Storm
2022.0,16318339.353131045,103.53825276777116,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.461600921157297,13.085133519498003,6.156791630416397,The Mystic Paradise
2008.0,61472292.38552152,122.78534703423344,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.488325109173736,14.662488670643377,7.805111442577749,The Frozen Future
2019.0,54993566.24639168,124.79569175992201,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.529690302389905,15.390985721555332,7.551825317243052,The Silent Future
1952.0,64773537.92024448,89.16974577222126,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.059751212251243,24.8788043018763,6.907677258266322,The Frozen Knight
1969.0,58675059.31723454,157.97123522594103,0.0,1.0,0.0,0.0,0.0,1.0,1.0,6.8747257908613895,11.830311903828477,7.33667408261435,The Dark Knight
2008.0,123659004.19732682,94.01475455356497,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.944175214627374,10.651465278027334,7.060201086022144,The Dark Knight
1985.0,30867800.472460523,149.0837160158021,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.378520453447096,4.289807832880941,6.634653962488303,The Frozen Knight
1968.0,34070091.34994547,132.81583085615054,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.382274051071571,13.2091261390598,6.991549479679801,The Frozen Future
2016.0,31305784.20725707,100.6131807046859,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.168209379565633,17.049569969544393,7.357101572881444,The Shining Dreams
1968.0,33335686.425192364,173.25932677828536,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.798908269080334,1.2072291072545678,6.793087857525792,The Dark Secrets
1969.0,30878386.18080447,84.19089504730559,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.6678682481244085,12.26057125284342,5.748447881005835,The Hidden Paradise
2020.0,85670495.93322656,147.57462520830003,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.186857777697075,24.28235303936035,7.989982521545444,The Mystic Dreams
2001.0,92615127.43969564,150.01746954128936,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.254582402570927,20.186448341609687,8.101702092500243,The Silent Secrets
1982.0,32877611.18751571,99.88139372770065,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.223397071288215,17.98746538208634,7.81962826528617,The Hidden Journey
1989.0,25029332.80687314,161.77395900192985,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.951205250791643,19.969698391796037,7.122140207336795,The Lost Journey
1988.0,64142466.69159212,112.49860456203142,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.038145386578027,10.410365840883001,6.4120609445404995,The Silent Secrets
1950.0,33433308.671570864,128.6608088783957,1.0,0.0,0.0,0.0,0.0,1.0,1.0,7.460990810179446,9.344641712752303,6.816075146215977,The Hidden Knight
1960.0,68987954.53266533,127.80965516313663,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.99592024637548,25.17527024590526,7.019184701618615,The Lost Hero
2006.0,56087690.62553899,115.97073775588356,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.141823967615643,21.629115035399007,8.058942862791564,The Hidden Paradise
1999.0,4527676.550083044,144.32424819479346,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.995865774967871,9.029815826951168,7.155713174622552,The Silent Paradise
1972.0,96425156.03990185,143.8046616165664,0.0,0.0,1.0,0.0,1.0,0.0,1.0,7.958590712382133,1.0,6.851423017415607,The Raging Dreams
1980.0,103876330.19286565,67.54404080285457,1.0,1.0,0.0,1.0,0.0,0.0,0.0,9.919334466608529,9.195875612157462,7.253882700199443,The Raging Hero
1991.0,31616339.285468414,159.13020728634459,0.0,0.0,1.0,0.0,1.0,0.0,1.0,8.288154148916899,19.348273819727307,8.610013507140666,The Amazing Paradise
1956.0,38368953.20192048,70.12524035892977,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.307782222962853,9.733918858214162,7.188272618885939,The Hidden Legend
1965.0,58575961.721747145,150.97638613024972,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.612929026806927,17.640542486404126,6.14514823895971,The Hidden Future
2009.0,60033703.699610755,153.8011541048275,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.752271783646368,26.35816443119119,8.16176130611085,The Dark Storm
1951.0,69756328.18018492,87.27100709354406,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.8715796923198535,14.255783377655403,6.69669848611968,The Mystic Legend
1950.0,110306136.1629905,107.67557136136246,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.4685796260999573,16.87168122387903,4.915179634919276,The Eternal Dreams
1997.0,44691583.17517852,86.82885994542193,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.927512255462128,20.479230851996526,6.421706224229242,The Shining Knight
1961.0,26051082.66384639,113.55236909133794,0.0,0.0,0.0,1.0,0.0,1.0,1.0,9.447265875126131,6.343325933379713,7.102542883268287,The Hidden Secrets
2018.0,8620423.159564182,110.75897147442777,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.339770153394527,8.815606199903591,6.433970057115598,The Frozen Dreams
1986.0,28072098.801742427,143.3898159680802,1.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,20.809289279228377,8.137205384084677,The Amazing Dreams
1981.0,49006190.81378608,159.30926238358825,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.646975133837059,15.295740164392866,8.3224992947913,The Dark Dreams
1958.0,103836735.90553363,161.87051432369867,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.092456037773982,15.974068882475436,5.987332352014763,The Lost Knight
1968.0,34471661.02891486,103.13495920265093,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.836498507459206,15.266286622858795,7.1475325109313586,The Raging Legend
1997.0,56713638.549166955,113.72334378766416,1.0,1.0,0.0,0.0,1.0,0.0,0.0,6.04142352552371,22.82635175169566,6.801966629963409,The Lost Future
1952.0,49507313.11781744,69.4968542333715,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.017557355040028,18.485701123597398,6.980478618147043,The Raging Future
1969.0,85651798.20344253,95.82389800511433,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.4449450321367205,18.590560728566494,6.31411176967918,The Amazing Dreams
1973.0,125807972.77620864,148.94554899292373,1.0,1.0,0.0,1.0,0.0,0.0,0.0,7.8240883242953,24.77758526044618,10.0,The Lost Legend
2003.0,34073936.81239038,168.46748470644695,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.3990778329113756,27.85259086459751,8.074893603547043,The Amazing Forest
1982.0,35316816.72445333,82.96953384360233,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.402809733124712,32.948733790144374,5.876026236974796,The Mystic Hero
1973.0,81324826.31207216,102.22607222541318,1.0,1.0,0.0,0.0,0.0,1.0,0.0,8.533213389150712,10.367890441477815,7.002736476868868,The Shining Paradise
2024.0,70456744.68878934,119.20782729123219,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.068802002587772,34.75525931206899,7.5078914260718985,The Eternal Secrets
2021.0,105401219.772081,128.4048347645882,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.138735666060185,6.225816452358535,7.050204735342457,The Frozen Secrets
1985.0,67517845.55977891,95.71189440235062,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.243081787575554,30.48197922434501,5.307007433828468,The Amazing Storm
1987.0,39221237.27638821,132.7218313339227,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.460688361103532,9.928321130468992,7.301347119757201,The Eternal Legend
1974.0,67719644.92076929,105.78481958787252,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0628608759912,14.448481630361975,7.265091245682869,The Lost Future
1967.0,83261107.41748723,119.56643187365162,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.9140059516869155,15.148607561303788,6.051893763117364,The Mystic Paradise
2015.0,74614465.43592092,136.38852744011098,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.207941571388,8.064234001375853,8.498028864169195,The Mystic Storm
2003.0,65218220.93321893,120.19266809432814,0.0,1.0,0.0,0.0,1.0,0.0,1.0,9.147114716065822,15.693749334047686,7.372503957244395,The Mystic Future
1984.0,82000240.68767463,106.90842328420294,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6.583116874861467,8.477295121298862,6.7633501951339525,The Eternal Journey
2010.0,85078867.71337019,116.71170588222508,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.259773325188837,5.120452570634402,7.317266325820121,The Eternal Legend
1990.0,91464769.73112582,117.34911122383994,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.545108827038546,14.690210935790128,7.532905745924936,The Silent Storm
1982.0,69461296.62768927,108.89966910353617,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.7229512240911635,27.71901512194347,6.258903869662281,The Hidden Storm
2017.0,44986457.590494365,112.23611811998693,1.0,1.0,0.0,1.0,0.0,0.0,0.0,7.322084262811963,12.967842087864195,7.417650085009475,The Shining Knight
1982.0,54401410.59299968,167.9594151151415,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.173586658307304,22.528167322993724,9.05236099706075,The Dark Storm
1963.0,86195268.9952507,136.82758343823716,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6.344978359838911,8.23466965827345,6.791405962266573,The Frozen Hero
1970.0,25491929.87038292,111.13559045912518,0.0,1.0,0.0,0.0,1.0,0.0,1.0,9.220794767714903,4.732191434923733,6.188920747227131,The Silent Future
1997.0,61060199.266187035,140.90863213532208,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.062950639749986,18.63088125564288,6.37535236264726,The Shining Secrets
1969.0,38199835.63017918,109.9854153073197,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.109501508870489,29.044899080811568,7.371460802290387,The Lost Knight
1957.0,50862344.688044526,155.19373912759923,1.0,1.0,0.0,0.0,0.0,1.0,0.0,8.890901556532988,16.67163561706523,9.84855990682877,The Amazing Paradise
1956.0,88353555.87821896,131.08926576594283,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.756011717644689,21.61317957229658,6.562667456972335,The Hidden Future
2016.0,55732972.040597096,116.78093567987314,1.0,1.0,0.0,1.0,0.0,0.0,0.0,8.875530708726302,26.96099528157181,9.700629699601064,The Hidden Hero
1966.0,51393096.44468447,133.43150777430833,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.081952066318352,14.707757202542851,7.541359491058621,The Eternal Secrets
1982.0,9204315.77060242,72.87371543794502,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5.680032908672745,13.78349374671,5.753518347436173,The Amazing Paradise
1997.0,72387606.98081663,86.19697593270584,1.0,0.0,0.0,0.0,1.0,1.0,0.0,5.44966591281793,18.77670680504506,6.663819032822026,The Hidden Future
2008.0,69364525.43423226,84.18224980802833,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.902584327205169,20.200152848945358,7.069330206581904,The Shining Legend
1971.0,114897641.69916381,124.2882928429112,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.510104626664334,3.808199290534322,6.054145648494627,The Mystic Knight
1979.0,40766652.95140997,171.97544998455277,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,17.365805010166003,7.892825048841313,The Mystic Knight
1987.0,56574509.82991817,186.93900438577896,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.390122867772222,14.99454872445444,7.732560448685047,The Silent Dreams
2000.0,57481510.511322655,139.14153304322272,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.229824308314711,8.683849287117496,6.419978625600375,The Shining Legend
2003.0,97323598.39290424,135.0253342483337,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.057415842727462,14.441516878578504,8.077583686037594,The Lost Future
1957.0,47141134.028391436,65.96826797541783,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.302463576413039,5.677401345098199,5.903273224956314,The Raging Paradise
1976.0,58370645.77311017,103.71978600797935,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.798627877044881,2.9125781610105275,6.257419704853553,The Hidden Storm
1976.0,68236895.29149619,96.36648744275283,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.484745125855708,15.534785997128225,8.045267734612818,The Silent Hero
1970.0,55598273.69469075,101.37457205246652,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.970297468557791,22.216616187164608,6.446995211083153,The Eternal Storm
1979.0,36606991.56348415,114.95568544245631,0.0,0.0,1.0,1.0,0.0,1.0,0.0,5.537502684558191,12.221674094773135,7.053049501146225,The Dark Journey
1977.0,55822699.78694923,105.83728266908618,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.755420567047066,7.314165889538593,6.998485999467093,The Lost Forest
2013.0,82208952.49579316,60.62100568872637,0.0,0.0,1.0,0.0,1.0,1.0,0.0,7.29149923907374,8.557609715296003,7.637332640472882,The Shining Knight
2018.0,19204541.01766819,142.437307683526,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.715643150232403,19.391556142132423,8.520230626376117,The Lost Hero
2010.0,53989090.22440628,87.8177092278058,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.874665817089,28.33908174354078,7.2739784253218644,The Shining Storm
1997.0,28996375.551824804,127.17740592333449,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.698249254608507,21.163649531418372,6.7927733984686665,The Frozen Dreams
1968.0,85851398.86774528,182.2224800924992,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.549486946047797,25.40633519398846,9.240782716361561,The Lost Storm
1953.0,4304392.856486757,92.4184622524073,0.0,0.0,1.0,1.0,1.0,0.0,0.0,6.104765687825193,6.61901041783865,6.044668126299788,The Hidden Paradise
1984.0,33232344.581852347,44.091374317610104,0.0,0.0,1.0,1.0,0.0,1.0,0.0,5.756154977388589,14.408560666121568,5.203231164434613,The Amazing Storm
2013.0,61316356.25193562,111.41987334359668,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.663776387311747,23.14952680339526,7.389120209732036,The Mystic Dreams
1998.0,96965720.87703021,153.02878904995714,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,3.8065793501821403,8.796067320444733,The Amazing Hero
1966.0,48027492.167810366,178.75042362661782,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.507076416163019,9.733014290988706,6.873776156398897,The Dark Secrets
1993.0,33344014.199204046,83.1135121664275,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.050517627428139,22.53615325633226,6.184148762869958,The Lost Journey
1979.0,106434712.08321771,134.90097669709564,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.693087300200363,17.067406166306792,7.19167950119561,The Amazing Hero
1995.0,6559582.987512677,106.0406862965984,1.0,1.0,0.0,0.0,0.0,0.0,1.0,8.029602459791846,7.2791125417385345,6.782867179322988,The Silent Secrets
1955.0,-15964178.698602453,116.82154937087593,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7.514959056954941,1.9534287423447179,5.832245055577703,The Shining Legend
1986.0,63200433.501599975,199.33030041051103,0.0,1.0,0.0,1.0,1.0,0.0,0.0,9.388463388943425,25.698521450920047,9.675137754750311,The Shining Secrets
1973.0,34938373.26942167,74.9108901481454,0.0,1.0,0.0,1.0,0.0,0.0,1.0,8.3301796765514,1.0,5.850991720616198,The Frozen Paradise
1995.0,19363015.4860786,127.6121898448372,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.793181063780182,20.059161431762437,6.246724581072745,The Lost Paradise
2002.0,71250693.4189806,134.03079515296298,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.01336329871845,10.735644516906424,7.011767187034777,The Silent Storm
2009.0,57314021.41313596,152.5735897481804,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.238331760049348,23.376546530906804,8.332003711109959,The Frozen Forest
2012.0,33077641.07789815,122.93949460412686,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.289358691260375,6.662813601528775,8.579864758086376,The Eternal Storm
1981.0,11590868.039873164,129.24151618512306,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0162254694571984,35.91839148289415,4.491908771971587,The Raging Future
1982.0,76173719.84840435,108.25054297734627,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.433335338755375,18.218390845507052,6.001261467234244,The Lost Future
2016.0,69506035.33875982,128.0738082373532,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.976395067989654,19.536553750284714,7.929094335611125,The Shining Hero
1967.0,47024724.08661851,109.70423173507768,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.127834806209634,8.815622505785258,7.272050583825798,The Silent Future
1974.0,105399109.88142999,138.64715669568153,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5.956693172588698,13.932957326409388,7.544282011928332,The Hidden Forest
2003.0,17897457.010215428,108.91168991869098,0.0,0.0,0.0,1.0,1.0,0.0,1.0,6.2695411725710155,14.140407417950557,6.595358863451093,The Hidden Future
2007.0,4234244.872257832,131.3130118170656,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.3089442534546,29.368546634013462,7.671366695157425,The Dark Forest
2016.0,29242757.903562665,119.12211558945064,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.345565244716492,18.20461417142229,7.858094214851748,The Raging Forest
1995.0,48632419.50933506,153.78150752316503,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.558976929459996,19.35063765122591,6.825455804383869,The Lost Future
1973.0,57300183.479680754,118.45818829234541,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1056459039039055,19.261191011854915,5.665020359179684,The Eternal Storm
1981.0,42762918.2643101,66.80902595379357,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,20.028887192676773,6.423251503199369,The Amazing Knight
1996.0,60561661.8954289,157.85764502141976,0.0,1.0,0.0,1.0,0.0,1.0,0.0,7.804798194394023,3.8843719220576816,7.790772858261877,The Eternal Paradise
1972.0,12453817.274286678,92.82803097412143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.521564343705691,31.394144864293715,5.86923951791103,The Raging Secrets
2015.0,93312938.12219778,100.3870098405354,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.116057062910434,7.9800914224403225,7.857116133522055,The Mystic Hero
1976.0,47535464.64822293,102.13016117869523,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.71943950351452,14.692765314647303,6.750721338934297,The Lost Storm
1951.0,83518874.94764383,161.23314279512454,0.0,0.0,1.0,1.0,0.0,0.0,1.0,7.914261892190561,27.25186318017302,9.63757373421132,The Eternal Dreams
1966.0,60281760.39133113,55.929773580639136,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.455227367352265,30.47700237389889,7.508414088147975,The Silent Knight
1982.0,63702596.57461352,214.1324560097998,1.0,0.0,1.0,0.0,0.0,0.0,1.0,8.692151349383439,21.447632637851797,9.014490957722577,The Dark Secrets
1958.0,67093018.40696611,151.68170427198154,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.74688088036132,10.962442482035629,5.679741536727355,The Amazing Secrets
1992.0,63431256.80051945,126.69716742387479,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.910753112556643,16.0218764235544,7.231322944760821,The Frozen Knight
1997.0,69281682.79602632,118.3531799815114,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0675664223407573,16.335738232862834,6.770281218721249,The Dark Forest
1988.0,89874575.90397294,128.56662224572972,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.784574019450243,16.61912365847307,7.812998997809214,The Hidden Hero
1991.0,55895635.091044106,135.63367285138014,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.146188086512396,5.159575780700287,8.747104044619618,The Shining Forest
1975.0,71270112.72765537,139.3564675785017,0.0,1.0,1.0,0.0,1.0,0.0,0.0,8.106764892603394,25.0808762591639,7.931776889641185,The Eternal Hero
1999.0,47307929.1713832,136.66813398010345,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5.701344548608273,16.076711807502228,6.9799438283445205,The Silent Journey
1974.0,93203516.4634842,122.68742043765747,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.346610939844445,9.22224984840047,5.56550976089821,The Dark Dreams
1973.0,29708230.93822191,114.07984739078022,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.679408062633335,11.01285529802047,7.355162403901151,The Hidden Dreams
1962.0,104028212.98732446,115.46180149039465,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.9969389533576014,17.158800284069702,5.909153215274823,The Shining Forest
2009.0,48795261.48066969,114.15275158941957,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.200645143554586,3.776746803532747,7.1222970671754045,The Eternal Future
1956.0,7076746.936458555,154.01310290601194,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.375140617791695,22.027480609327654,6.992245615868206,The Dark Future
2006.0,53843132.44732367,137.80670166842586,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.649934923413047,16.877842419277933,7.475670947914588,The Dark Storm
1985.0,29568450.275753576,31.788340960071594,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.594418239194544,27.52551693620874,7.722283377786901,The Frozen Journey
1994.0,75219306.46966171,139.67702329589284,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.020309429091018,15.620669769076564,6.979977371609207,The Lost Dreams
1969.0,30421280.620928273,125.84208584156325,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.629155094825223,6.317856481715605,7.840615471891879,The Eternal Secrets
2014.0,36614497.00355661,119.43873730662308,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.478692076454177,5.417574480981315,6.362829242637744,The Mystic Storm
1957.0,-6686221.928365932,108.34444640733342,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.7854898984124254,11.874355088700574,5.91903626040316,The Hidden Hero
1965.0,36430810.4225277,153.72338159958042,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.814492942561795,12.720761867027752,6.250615603426156,The Eternal Future
1963.0,-22716379.7988687,148.42579386368573,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.738657804400422,10.461906282739346,6.622236793843796,The Mystic Legend
1964.0,2482915.295428299,96.81366996529172,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.841222720444185,16.02784426334748,4.842994429894992,The Raging Future
2015.0,72812439.68432893,132.21156861373606,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.01827758626375,10.258850448914588,7.5284319670962985,The Amazing Legend
1981.0,73574004.75952497,90.85029796376142,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.003122184718448,17.03364715539391,6.969182069629782,The Mystic Forest
2012.0,62763726.853548944,78.61145505633209,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.604024787844044,10.834812674653843,6.552689865013222,The Silent Knight
2000.0,20990715.70612361,101.19848326230104,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.47824824765601,20.05362966187657,6.673809540636098,The Silent Storm
1974.0,48568659.3157406,145.87180417148275,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75069472708004,12.51920965298541,6.794070924882213,The Eternal Hero
2007.0,49891923.82728294,148.5937513612826,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.865370226552713,24.96965337813946,7.74464826423368,The Eternal Secrets
2012.0,15249059.324223716,135.3925626029188,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.57740476592315,20.218357598317226,6.527030502400782,The Eternal Journey
2011.0,95101949.05301452,141.7528736054399,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.269432255214435,16.54868271849364,8.011887342837927,The Amazing Hero
1971.0,76320868.71727015,135.48534861344876,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.221012283953307,13.338581866880729,7.924254664115094,The Eternal Hero
2007.0,43371074.78511008,100.75555214331143,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.692230906309899,2.847922197371018,6.736797185565697,The Hidden Forest
2007.0,50806575.169835925,132.95767634021823,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.382492594781354,26.308395237391373,8.276598225868296,The Frozen Dreams
1998.0,56251484.23842657,144.01228575683047,0.0,0.0,1.0,1.0,0.0,1.0,0.0,6.921750732893294,9.553783372661604,7.092037324554367,The Silent Hero
2001.0,-11252046.052728716,142.62873989440723,0.0,0.0,1.0,1.0,0.0,1.0,0.0,6.772221614465955,15.725857075217755,6.898654271460224,The Silent Journey
